env_id,makespan,return
3,9476.41,1.06
4,12054.07,0.83
3,9792.84,1.02
1,8598.54,1.16
2,9015.72,1.11
1,8568.49,1.17
2,8993.85,1.11
1,9664.82,1.03
5,9800.67,1.02
1,9738.55,1.03
5,9610.36,1.04
1,8903.54,1.12
5,8804.11,1.14
4,9229.47,1.08
5,9053.24,1.1
3,11705.2,0.85
4,10126.3,0.99
0,9536.1,1.05
3,9726.47,1.03
4,9448.76,1.06
1,9379.53,1.07
1,8951.48,1.12
1,9305.61,1.07
2,8242.52,1.21
0,9377.45,1.07
1,8977.19,1.11
4,9966.71,1.0
4,9319.26,1.07
1,8626.97,1.16
5,8959.65,1.12
5,8497.09,1.18
2,9575.26,1.04
3,9162.92,1.09
1,8627.32,1.16
0,9615.72,1.04
2,9292.05,1.08
2,8834.38,1.13
4,9538.97,1.05
2,8700.25,1.15
4,8973.36,1.11
4,9793.82,1.02
4,9308.29,1.07
4,9406.27,1.06
2,8951.38,1.12
3,10034.44,1.0
5,8953.32,1.12
2,8363.77,1.2
2,8932.1,1.12
5,8709.82,1.15
3,8778.27,1.14
3,10497.72,0.95
1,9678.73,1.03
3,10209.28,0.98
2,8452.8,1.18
2,8757.05,1.14
5,8385.58,1.19
1,8946.44,1.12
4,9753.75,1.03
0,10077.18,0.99
4,8785.99,1.14
4,8524.88,1.17
2,8753.31,1.14
2,8352.63,1.2
2,8763.41,1.14
1,8978.02,1.11
1,9541.82,1.05
2,10238.47,0.98
2,9233.74,1.08
4,10875.57,0.92
2,8738.17,1.14
0,9586.81,1.04
5,8521.56,1.17
2,8488.0,1.18
3,13321.16,0.75
5,9128.74,1.1
4,8197.84,1.22
3,9886.33,1.01
5,8740.98,1.14
0,10256.2,0.98
5,9199.11,1.09
5,8909.98,1.12
4,8347.52,1.2
3,9935.78,1.01
3,10460.3,0.96
1,9624.56,1.04
1,8309.59,1.2
1,9212.51,1.09
5,8510.33,1.18
0,9089.31,1.1
1,10962.29,0.91
5,8578.11,1.17
0,10187.02,0.98
1,9068.49,1.1
0,10264.75,0.97
4,8460.68,1.18
2,10521.2,0.95
1,9231.38,1.08
5,8962.71,1.12
0,10215.18,0.98
2,8395.58,1.19
4,9196.88,1.09
5,9709.73,1.03
5,8373.46,1.19
5,8710.12,1.15
2,9325.3,1.07
0,9892.83,1.01
5,8620.4,1.16
0,9112.55,1.1
4,9638.4,1.04
0,8894.55,1.12
2,8866.03,1.13
3,10010.23,1.0
3,10049.33,1.0
5,9253.74,1.08
0,9868.61,1.01
3,9924.59,1.01
0,9839.99,1.02
5,9580.97,1.04
5,8702.21,1.15
0,11738.57,0.85
1,8865.13,1.13
0,9725.47,1.03
5,8494.79,1.18
1,9653.9,1.04
0,8730.28,1.15
4,9714.36,1.03
0,9758.53,1.02
5,8809.84,1.14
3,9957.1,1.0
5,8504.09,1.18
5,8656.39,1.16
0,11695.35,0.86
2,8189.61,1.22
1,9189.55,1.09
0,9658.64,1.04
4,9469.06,1.06
2,8628.34,1.16
3,10092.25,0.99
1,9567.12,1.05
0,11145.86,0.9
5,8384.13,1.19
4,8759.01,1.14
2,9218.25,1.08
1,9977.14,1.0
0,9665.63,1.03
4,10167.61,0.98
3,9003.38,1.11
1,10572.89,0.95
4,8687.26,1.15
5,8753.32,1.14
2,8489.62,1.18
3,9593.6,1.04
2,8653.32,1.16
3,9646.9,1.04
1,9577.84,1.04
1,9066.97,1.1
2,8361.54,1.2
2,9453.69,1.06
1,9077.59,1.1
2,9217.63,1.08
3,9574.3,1.04
0,9202.83,1.09
2,9231.6,1.08
1,9514.68,1.05
2,8956.45,1.12
2,8520.78,1.17
5,8902.3,1.12
1,9652.93,1.04
3,9393.8,1.06
3,11371.15,0.88
2,9034.54,1.11
0,10038.2,1.0
5,8673.21,1.15
0,8867.25,1.13
3,10540.74,0.95
3,11684.33,0.86
2,8788.75,1.14
0,10433.49,0.96
2,8771.08,1.14
1,12402.34,0.81
3,12276.74,0.81
0,11467.47,0.87
1,9214.64,1.09
2,8779.99,1.14
5,8992.95,1.11
0,10782.7,0.93
2,8862.39,1.13
5,8875.68,1.13
1,8959.8,1.12
3,12114.95,0.83
5,8554.07,1.17
4,9658.12,1.04
0,9087.04,1.1
5,8584.2,1.16
4,9691.05,1.03
0,9714.95,1.03
1,9074.63,1.1
1,8354.78,1.2
1,9007.07,1.11
1,9715.48,1.03
3,9258.11,1.08
0,10193.76,0.98
0,11715.66,0.85
0,9321.36,1.07
1,10245.23,0.98
3,10342.06,0.97
2,12459.06,0.8
5,8948.84,1.12
3,9189.17,1.09
5,9537.64,1.05
1,9926.97,1.01
3,9367.31,1.07
4,8967.69,1.12
2,8528.66,1.17
3,10260.11,0.97
1,9137.97,1.09
1,8991.48,1.11
1,8756.57,1.14
0,9397.05,1.06
3,9525.52,1.05
0,10000.31,1.0
5,9374.02,1.07
5,8442.61,1.18
2,8575.9,1.17
4,9412.2,1.06
0,9258.81,1.08
4,9048.41,1.11
4,9134.75,1.09
5,9995.66,1.0
3,10737.43,0.93
1,8742.05,1.14
2,8653.77,1.16
3,9308.96,1.07
5,8247.51,1.21
5,9069.42,1.1
4,8661.31,1.15
3,10109.43,0.99
5,8279.88,1.21
1,9171.74,1.09
3,10556.76,0.95
1,8434.68,1.19
0,9608.68,1.04
0,10016.73,1.0
4,9881.03,1.01
3,9873.94,1.01
3,9170.3,1.09
4,9678.8,1.03
5,9071.05,1.1
2,9097.59,1.1
0,9734.17,1.03
0,9126.19,1.1
5,8612.52,1.16
1,8496.46,1.18
5,9397.6,1.06
4,8816.46,1.13
0,8657.53,1.16
4,8830.44,1.13
1,8943.31,1.12
1,9174.29,1.09
0,10075.23,0.99
1,8895.04,1.12
3,9792.15,1.02
1,9236.68,1.08
4,10185.59,0.98
4,8330.87,1.2
2,11835.49,0.84
4,9393.09,1.06
0,9833.9,1.02
3,10502.76,0.95
1,9259.56,1.08
2,8575.08,1.17
5,8733.95,1.14
1,8653.15,1.16
1,9487.68,1.05
5,8490.58,1.18
3,11019.5,0.91
3,10022.28,1.0
1,9906.97,1.01
5,8457.83,1.18
2,9808.48,1.02
0,8526.96,1.17
4,9287.93,1.08
0,9222.48,1.08
5,8509.56,1.18
5,8350.98,1.2
3,10099.6,0.99
0,8950.48,1.12
1,10022.53,1.0
4,8782.12,1.14
5,8779.29,1.14
3,8937.29,1.12
4,9639.24,1.04
2,8580.29,1.17
5,9779.06,1.02
4,8742.74,1.14
2,8647.35,1.16
5,8679.98,1.15
0,9022.18,1.11
5,8304.8,1.2
0,9384.31,1.07
4,9468.33,1.06
2,8800.39,1.14
1,8161.95,1.23
4,9419.48,1.06
5,8777.91,1.14
2,9204.45,1.09
5,8788.0,1.14
5,8467.5,1.18
1,9546.91,1.05
3,10436.97,0.96
2,8626.88,1.16
5,8809.14,1.14
2,8825.02,1.13
4,9122.9,1.1
3,9514.51,1.05
1,8282.3,1.21
3,10226.11,0.98
0,9847.76,1.02
2,8607.55,1.16
0,10529.36,0.95
1,14673.72,0.68
4,9255.69,1.08
3,10605.57,0.94
1,8615.09,1.16
4,8256.26,1.21
4,9179.12,1.09
4,9033.04,1.11
3,9012.87,1.11
4,9278.43,1.08
0,10198.78,0.98
0,9556.18,1.05
2,8729.08,1.15
5,9343.22,1.07
1,9353.87,1.07
3,10317.96,0.97
1,8540.0,1.17
5,8737.97,1.14
4,9079.87,1.1
4,9533.33,1.05
2,9142.77,1.09
4,8414.83,1.19
3,9765.44,1.02
2,8380.73,1.19
2,9002.99,1.11
0,9591.94,1.04
2,8248.85,1.21
4,9302.9,1.07
5,8486.06,1.18
1,9053.01,1.1
5,9267.43,1.08
2,8840.81,1.13
4,10050.46,0.99
3,10309.98,0.97
2,8493.19,1.18
5,9049.82,1.1
5,8742.6,1.14
4,9817.69,1.02
2,8515.2,1.17
5,8815.86,1.13
5,8809.14,1.14
4,9830.96,1.02
0,8515.68,1.17
2,8686.1,1.15
3,10490.05,0.95
1,8305.14,1.2
5,8205.9,1.22
3,10693.9,0.94
1,8583.39,1.17
4,9397.92,1.06
1,8270.86,1.21
4,9325.78,1.07
5,8490.78,1.18
3,9621.51,1.04
2,8442.26,1.18
5,9482.68,1.05
4,9145.49,1.09
2,8284.73,1.21
5,9451.94,1.06
0,9529.6,1.05
0,14076.93,0.71
0,9654.76,1.04
1,9286.86,1.08
0,10191.19,0.98
1,9030.17,1.11
5,9324.14,1.07
3,9515.95,1.05
2,9328.46,1.07
3,10293.25,0.97
5,8844.88,1.13
1,9194.62,1.09
1,8420.26,1.19
1,10849.29,0.92
3,10163.59,0.98
1,8761.67,1.14
5,8641.35,1.16
1,9016.34,1.11
0,9256.53,1.08
4,8529.48,1.17
0,8945.08,1.12
1,8455.03,1.18
0,9775.27,1.02
0,8938.42,1.12
4,8579.72,1.17
0,9810.71,1.02
5,8900.26,1.12
5,8980.56,1.11
4,9409.88,1.06
3,9849.38,1.02
5,9005.78,1.11
1,8510.16,1.18
0,9372.8,1.07
4,9365.03,1.07
1,8918.74,1.12
2,8450.94,1.18
1,9637.17,1.04
1,8955.13,1.12
0,9781.3,1.02
0,8584.85,1.16
4,9855.42,1.01
0,9126.75,1.1
1,8887.97,1.13
5,8500.34,1.18
2,8409.06,1.19
3,9412.97,1.06
1,8595.1,1.16
0,9108.91,1.1
4,8423.47,1.19
0,9410.82,1.06
3,9493.2,1.05
3,10009.39,1.0
4,9399.01,1.06
5,8559.22,1.17
1,8741.91,1.14
1,8891.86,1.12
0,9415.75,1.06
2,8745.97,1.14
5,9385.05,1.07
3,9961.77,1.0
2,8915.06,1.12
4,8856.12,1.13
3,10190.85,0.98
5,8515.29,1.17
3,9878.05,1.01
1,9671.59,1.03
1,9380.5,1.07
1,8612.91,1.16
4,8858.21,1.13
1,9109.01,1.1
2,8905.61,1.12
4,8501.56,1.18
2,8752.08,1.14
5,9125.08,1.1
5,8953.63,1.12
3,9586.99,1.04
2,8640.21,1.16
2,8117.42,1.23
4,9814.23,1.02
0,9245.25,1.08
4,9865.14,1.01
4,8470.04,1.18
4,8546.45,1.17
5,8740.58,1.14
5,9068.08,1.1
4,9940.34,1.01
5,9221.46,1.08
5,8237.97,1.21
2,8243.62,1.21
3,9507.73,1.05
0,10091.98,0.99
2,8613.91,1.16
2,9803.4,1.02
4,9902.31,1.01
1,8776.8,1.14
4,8451.95,1.18
2,9886.04,1.01
1,9627.37,1.04
5,9467.34,1.06
2,8849.16,1.13
2,8557.58,1.17
5,8571.17,1.17
1,8504.19,1.18
5,8930.14,1.12
5,9017.14,1.11
2,8209.31,1.22
1,9689.08,1.03
5,9317.76,1.07
3,10132.49,0.99
3,10139.33,0.99
5,8749.06,1.14
5,8585.91,1.16
0,8593.29,1.16
3,10602.02,0.94
0,9329.38,1.07
0,9836.91,1.02
1,8747.79,1.14
5,8803.25,1.14
4,8358.68,1.2
1,8688.95,1.15
1,8016.55,1.25
3,10607.76,0.94
4,9770.79,1.02
3,14282.0,0.7
0,11631.51,0.86
3,9484.65,1.05
0,9189.99,1.09
4,9375.88,1.07
3,10232.6,0.98
2,9053.38,1.1
3,10494.99,0.95
1,8945.83,1.12
5,8394.9,1.19
2,8145.66,1.23
1,8714.4,1.15
4,8562.72,1.17
3,10548.69,0.95
5,8690.86,1.15
1,8576.56,1.17
4,10707.31,0.93
2,8944.22,1.12
0,8550.49,1.17
0,9911.63,1.01
5,8754.15,1.14
4,8984.04,1.11
3,9914.45,1.01
5,8675.12,1.15
4,9223.98,1.08
2,8249.49,1.21
1,9278.36,1.08
4,8956.36,1.12
5,9657.55,1.04
4,9162.59,1.09
3,12016.21,0.83
1,8574.84,1.17
1,9155.8,1.09
4,9793.61,1.02
2,8949.78,1.12
5,8481.05,1.18
1,8796.13,1.14
3,9759.61,1.02
2,8182.82,1.22
0,9155.97,1.09
2,8997.44,1.11
3,10514.83,0.95
2,9653.53,1.04
4,9093.73,1.1
4,8859.27,1.13
4,9518.24,1.05
3,10235.88,0.98
1,8914.57,1.12
0,8660.04,1.15
3,10160.95,0.98
1,9067.32,1.1
2,8579.04,1.17
4,8579.7,1.17
5,8672.42,1.15
1,9084.95,1.1
0,8705.0,1.15
3,10011.07,1.0
1,8869.73,1.13
2,8544.13,1.17
4,8450.57,1.18
2,8645.54,1.16
2,8380.44,1.19
4,8787.97,1.14
3,11352.87,0.88
4,8651.08,1.16
2,8022.75,1.25
1,8728.98,1.15
2,8534.13,1.17
5,8424.89,1.19
4,9063.58,1.1
1,9284.07,1.08
0,9778.32,1.02
5,9355.62,1.07
3,10139.36,0.99
4,8328.86,1.2
1,8723.78,1.15
5,8840.47,1.13
1,9307.04,1.07
1,8748.52,1.14
3,10572.92,0.95
0,8755.14,1.14
4,8567.13,1.17
0,9288.99,1.08
0,9454.31,1.06
2,8808.42,1.14
3,12367.01,0.81
4,8777.15,1.14
0,9203.22,1.09
1,9000.48,1.11
2,8646.51,1.16
3,11234.17,0.89
5,8731.81,1.15
1,8501.75,1.18
5,9287.64,1.08
5,9465.87,1.06
3,10170.14,0.98
3,10248.91,0.98
2,8669.39,1.15
3,9411.82,1.06
0,9523.08,1.05
0,8704.06,1.15
0,9317.83,1.07
4,9407.22,1.06
0,10357.8,0.97
5,8787.45,1.14
4,10342.95,0.97
5,9382.26,1.07
3,9039.56,1.11
3,9691.27,1.03
5,9494.52,1.05
5,9110.74,1.1
2,9466.6,1.06
4,9705.16,1.03
4,9063.48,1.1
3,10789.58,0.93
2,8628.48,1.16
0,9242.98,1.08
2,8030.94,1.25
0,9927.51,1.01
5,8254.64,1.21
5,8770.77,1.14
5,9002.61,1.11
3,9519.49,1.05
2,8821.82,1.13
4,8918.14,1.12
0,10459.5,0.96
3,9949.03,1.01
5,8852.47,1.13
2,8983.68,1.11
3,10249.41,0.98
1,8809.76,1.14
3,10024.9,1.0
3,9310.63,1.07
0,10184.1,0.98
5,8479.44,1.18
2,8575.33,1.17
2,9253.55,1.08
2,8577.64,1.17
0,9988.85,1.0
5,8598.33,1.16
5,8793.24,1.14
1,9421.2,1.06
5,8592.99,1.16
2,8957.27,1.12
1,8661.46,1.15
1,9716.69,1.03
1,9255.21,1.08
5,8821.02,1.13
3,10309.17,0.97
1,8618.45,1.16
2,8466.07,1.18
1,8579.73,1.17
5,8765.24,1.14
4,10089.9,0.99
5,8421.56,1.19
2,8501.77,1.18
4,8991.27,1.11
4,8060.98,1.24
2,8643.13,1.16
5,8621.33,1.16
0,9518.05,1.05
5,8872.7,1.13
0,10322.01,0.97
1,9817.07,1.02
2,8614.2,1.16
4,8318.98,1.2
2,9143.63,1.09
2,8638.72,1.16
2,8453.48,1.18
3,10222.51,0.98
4,8435.9,1.19
1,9024.13,1.11
3,10073.63,0.99
1,9484.99,1.05
3,10409.06,0.96
3,9903.0,1.01
5,8832.2,1.13
4,8841.64,1.13
4,9660.98,1.04
0,9515.88,1.05
4,8844.36,1.13
5,8504.45,1.18
4,8583.7,1.16
5,8388.74,1.19
5,8220.12,1.22
4,8430.65,1.19
4,9846.79,1.02
1,9026.34,1.11
3,9907.11,1.01
4,8776.4,1.14
0,9570.09,1.04
5,9359.85,1.07
4,8979.86,1.11
0,9082.85,1.1
3,10019.09,1.0
3,9452.66,1.06
0,9926.18,1.01
0,9799.67,1.02
2,8667.85,1.15
4,8580.43,1.17
4,9054.17,1.1
4,8480.74,1.18
4,8902.58,1.12
0,9752.82,1.03
5,9343.94,1.07
0,8414.51,1.19
1,9119.65,1.1
4,9110.79,1.1
3,9759.29,1.02
1,9516.3,1.05
5,8785.77,1.14
3,9955.5,1.0
0,9107.2,1.1
3,9738.03,1.03
4,8710.02,1.15
2,8430.78,1.19
4,8972.08,1.11
1,10237.45,0.98
0,9250.89,1.08
3,10091.94,0.99
4,8518.58,1.17
0,10887.6,0.92
3,9539.25,1.05
1,9428.57,1.06
1,9119.37,1.1
1,9282.45,1.08
1,8744.01,1.14
5,9175.83,1.09
2,8667.95,1.15
1,9310.34,1.07
0,8429.58,1.19
4,8791.14,1.14
3,9580.16,1.04
2,8571.06,1.17
1,9266.83,1.08
0,9048.09,1.11
1,9239.02,1.08
2,8904.51,1.12
5,8935.28,1.12
5,9089.02,1.1
4,8823.47,1.13
5,9476.31,1.06
4,9749.16,1.03
4,10066.81,0.99
5,8869.68,1.13
0,9964.07,1.0
0,9368.38,1.07
4,8969.02,1.11
5,9257.14,1.08
0,8458.56,1.18
4,10474.61,0.95
3,11223.36,0.89
1,9725.47,1.03
2,8443.93,1.18
0,9371.74,1.07
0,9773.96,1.02
3,9584.84,1.04
5,8398.89,1.19
0,10099.65,0.99
3,10514.62,0.95
0,9623.13,1.04
1,8914.44,1.12
2,8851.03,1.13
3,9843.57,1.02
2,8390.18,1.19
5,9523.3,1.05
2,8614.88,1.16
5,9055.51,1.1
2,8700.37,1.15
2,8532.41,1.17
1,9009.36,1.11
3,12400.67,0.81
3,13573.64,0.74
3,10956.97,0.91
2,8566.92,1.17
0,9098.42,1.1
1,9567.74,1.05
1,9409.97,1.06
1,8874.81,1.13
4,10281.16,0.97
2,8635.25,1.16
3,9858.54,1.01
2,8787.33,1.14
5,10258.4,0.97
5,8983.47,1.11
1,9299.13,1.08
2,8341.11,1.2
1,9129.75,1.1
4,9128.61,1.1
1,9038.45,1.11
4,8417.59,1.19
0,10553.25,0.95
5,8826.12,1.13
4,9003.53,1.11
2,8921.97,1.12
2,9376.43,1.07
3,8951.59,1.12
4,9130.17,1.1
0,9496.36,1.05
0,9314.86,1.07
4,9074.71,1.1
4,8642.52,1.16
4,8342.15,1.2
1,8800.88,1.14
4,10064.04,0.99
1,8808.12,1.14
3,9037.65,1.11
1,9903.22,1.01
3,9750.33,1.03
3,9939.63,1.01
5,8507.78,1.18
0,9548.62,1.05
4,8623.58,1.16
4,9747.39,1.03
1,9412.23,1.06
1,8604.38,1.16
1,8614.83,1.16
3,9908.73,1.01
4,9221.14,1.08
5,8611.4,1.16
5,10549.66,0.95
5,8790.55,1.14
5,9000.17,1.11
5,19295.55,0.52
2,8664.66,1.15
5,8993.95,1.11
2,8454.12,1.18
1,8976.06,1.11
0,10125.39,0.99
4,9198.25,1.09
1,8862.26,1.13
4,8571.07,1.17
5,10340.88,0.97
3,9454.67,1.06
2,8395.56,1.19
2,8794.83,1.14
5,9181.25,1.09
0,9399.28,1.06
0,9896.17,1.01
0,9042.66,1.11
5,8215.68,1.22
1,9062.9,1.1
0,9873.49,1.01
5,8560.3,1.17
2,8590.08,1.16
1,9348.46,1.07
1,9405.47,1.06
5,8846.85,1.13
0,9624.41,1.04
1,8919.34,1.12
4,9359.81,1.07
5,8863.67,1.13
0,9061.56,1.1
1,8834.65,1.13
3,10001.21,1.0
4,9163.09,1.09
3,9602.62,1.04
5,9135.91,1.09
0,9208.15,1.09
4,8798.1,1.14
2,8498.36,1.18
2,8865.47,1.13
1,8802.78,1.14
0,11574.77,0.86
0,9401.82,1.06
3,9914.69,1.01
1,8536.08,1.17
5,8855.46,1.13
5,8854.1,1.13
3,10207.06,0.98
2,8489.98,1.18
1,8476.3,1.18
5,8811.92,1.13
3,9693.26,1.03
0,10211.86,0.98
5,8689.02,1.15
3,10585.48,0.94
3,9916.47,1.01
0,9053.1,1.1
1,8623.54,1.16
1,8780.46,1.14
3,8984.22,1.11
0,10950.29,0.91
1,8810.28,1.14
5,9325.66,1.07
2,9051.78,1.1
0,10145.47,0.99
0,9614.49,1.04
3,9761.53,1.02
3,9693.28,1.03
1,9101.58,1.1
5,9211.99,1.09
1,9481.89,1.05
2,8339.05,1.2
1,8784.69,1.14
1,9036.94,1.11
3,10180.53,0.98
3,10438.05,0.96
5,9144.32,1.09
5,8977.61,1.11
4,9337.4,1.07
1,8962.58,1.12
0,9337.52,1.07
1,9642.65,1.04
0,10374.37,0.96
0,9401.54,1.06
4,9447.83,1.06
1,9164.93,1.09
0,9568.04,1.05
3,8867.14,1.13
5,9691.37,1.03
2,8938.69,1.12
2,8705.12,1.15
4,8882.94,1.13
0,12886.86,0.78
1,9070.96,1.1
5,8857.09,1.13
4,9239.71,1.08
5,8609.9,1.16
5,8986.11,1.11
5,8415.21,1.19
2,9428.14,1.06
0,9567.38,1.05
5,8635.79,1.16
5,8537.77,1.17
2,8934.06,1.12
3,9373.58,1.07
3,10130.44,0.99
0,9171.85,1.09
4,9029.45,1.11
3,9789.05,1.02
2,9145.65,1.09
4,9191.18,1.09
2,9210.31,1.09
0,9458.52,1.06
4,9329.51,1.07
0,9199.33,1.09
3,9759.11,1.02
3,10691.93,0.94
1,8825.62,1.13
0,9107.4,1.1
2,8841.89,1.13
3,9061.06,1.1
3,9895.77,1.01
4,9946.84,1.01
5,8474.96,1.18
1,8912.02,1.12
5,8860.78,1.13
0,9469.42,1.06
3,9969.15,1.0
5,8545.67,1.17
1,9097.98,1.1
1,9397.02,1.06
2,9073.19,1.1
4,8684.02,1.15
0,9797.11,1.02
1,8978.37,1.11
4,9804.4,1.02
4,9219.0,1.08
2,8558.8,1.17
3,10609.14,0.94
5,8823.86,1.13
0,9043.88,1.11
4,8447.42,1.18
3,9294.72,1.08
0,8862.04,1.13
2,9255.59,1.08
1,11045.05,0.91
4,8685.66,1.15
0,9073.08,1.1
1,8961.86,1.12
3,10033.52,1.0
3,9920.46,1.01
1,8487.07,1.18
2,8831.52,1.13
2,9073.55,1.1
0,9319.4,1.07
4,8748.99,1.14
0,9249.56,1.08
3,9746.51,1.03
1,9447.73,1.06
3,10574.31,0.95
0,9726.66,1.03
5,8488.22,1.18
0,10398.49,0.96
3,9813.54,1.02
4,8952.04,1.12
5,8773.23,1.14
0,9369.96,1.07
3,9848.07,1.02
3,8869.58,1.13
0,9170.95,1.09
5,8098.07,1.23
4,9058.46,1.1
2,9331.34,1.07
4,8742.45,1.14
2,8782.29,1.14
3,10245.04,0.98
4,9541.52,1.05
4,9419.87,1.06
4,9239.05,1.08
1,8635.13,1.16
4,8505.35,1.18
0,9362.7,1.07
0,9807.9,1.02
1,8478.81,1.18
0,9484.89,1.05
4,8868.59,1.13
5,9351.98,1.07
5,8932.7,1.12
5,8404.16,1.19
5,9617.99,1.04
0,10096.44,0.99
0,9422.69,1.06
5,8661.68,1.15
3,9825.98,1.02
5,8961.67,1.12
2,8855.28,1.13
4,8241.15,1.21
3,9998.61,1.0
0,10864.74,0.92
0,9806.69,1.02
3,10134.07,0.99
3,9386.53,1.07
1,8416.6,1.19
2,8854.06,1.13
1,8803.8,1.14
4,9323.64,1.07
0,9803.69,1.02
0,10525.36,0.95
1,9444.53,1.06
0,10211.16,0.98
3,12295.84,0.81
5,9512.74,1.05
1,9523.58,1.05
4,8455.19,1.18
2,8933.64,1.12
5,8075.54,1.24
3,9416.05,1.06
0,9383.37,1.07
0,9574.71,1.04
0,9798.86,1.02
4,8843.59,1.13
1,9034.11,1.11
3,9956.51,1.0
0,9786.39,1.02
1,8748.86,1.14
0,9540.18,1.05
4,8949.02,1.12
0,9615.99,1.04
4,9377.77,1.07
1,8805.11,1.14
2,9815.97,1.02
0,9835.66,1.02
0,8996.85,1.11
2,8845.76,1.13
5,8581.44,1.17
3,11600.7,0.86
2,8824.85,1.13
5,8363.31,1.2
3,9873.91,1.01
2,8976.75,1.11
0,9762.73,1.02
5,8971.19,1.11
2,8518.39,1.17
2,8652.32,1.16
4,8164.28,1.22
4,9116.58,1.1
5,8615.41,1.16
3,9657.41,1.04
4,8603.99,1.16
5,9410.07,1.06
0,9987.01,1.0
3,9988.56,1.0
3,10162.6,0.98
3,11000.45,0.91
4,8182.89,1.22
5,9348.33,1.07
3,9392.46,1.06
1,9632.83,1.04
1,8449.58,1.18
4,9095.34,1.1
3,10047.56,1.0
3,10840.1,0.92
2,8552.87,1.17
1,8427.61,1.19
4,9916.35,1.01
0,10137.3,0.99
4,9892.7,1.01
5,8759.3,1.14
4,8492.5,1.18
5,8953.84,1.12
1,9497.08,1.05
3,10878.97,0.92
5,8888.54,1.13
5,9735.91,1.03
3,9378.16,1.07
2,8686.28,1.15
1,9677.75,1.03
2,8888.99,1.12
5,8095.34,1.24
4,9382.05,1.07
3,10485.82,0.95
0,8887.24,1.13
1,8695.43,1.15
4,10209.93,0.98
2,8648.88,1.16
2,8541.53,1.17
1,8613.77,1.16
2,9007.04,1.11
1,8581.79,1.17
1,10527.39,0.95
5,8620.03,1.16
0,9116.98,1.1
2,9327.45,1.07
4,8736.79,1.14
4,9302.73,1.07
2,8118.61,1.23
2,7998.92,1.25
1,8693.06,1.15
1,9205.95,1.09
1,9411.46,1.06
4,9631.18,1.04
4,8968.48,1.12
5,8513.58,1.17
1,9369.18,1.07
3,10517.82,0.95
1,8892.44,1.12
2,8421.33,1.19
2,8320.87,1.2
3,9710.32,1.03
5,9117.02,1.1
3,10169.54,0.98
0,9693.23,1.03
1,8998.64,1.11
0,9540.16,1.05
5,8009.0,1.25
3,11132.7,0.9
0,9706.55,1.03
2,8745.89,1.14
0,10106.93,0.99
5,9344.38,1.07
0,8884.69,1.13
1,8387.77,1.19
2,8491.05,1.18
5,8298.79,1.2
4,9285.94,1.08
5,8541.18,1.17
5,8294.27,1.21
5,9112.42,1.1
4,10000.34,1.0
4,8690.89,1.15
0,9248.86,1.08
0,9824.66,1.02
1,8812.3,1.13
0,9625.74,1.04
0,9628.19,1.04
4,9477.63,1.06
5,9195.04,1.09
0,12132.87,0.82
4,8954.24,1.12
2,8664.29,1.15
5,8775.85,1.14
3,10863.82,0.92
4,9154.05,1.09
1,8631.52,1.16
2,8532.46,1.17
4,8829.72,1.13
1,8750.2,1.14
4,8696.84,1.15
1,8910.87,1.12
0,8887.1,1.13
4,9287.76,1.08
1,8474.61,1.18
3,10036.45,1.0
4,9292.23,1.08
0,10187.35,0.98
1,8923.02,1.12
2,9095.3,1.1
4,8568.78,1.17
1,8233.69,1.21
3,11360.53,0.88
3,9526.39,1.05
0,9823.13,1.02
1,10061.44,0.99
0,10365.09,0.96
2,8846.02,1.13
4,8335.15,1.2
2,8210.84,1.22
2,8420.38,1.19
2,9546.3,1.05
2,8306.8,1.2
2,8606.19,1.16
4,9898.53,1.01
1,9501.46,1.05
1,9231.07,1.08
2,8925.65,1.12
4,8599.71,1.16
0,9342.44,1.07
2,8850.43,1.13
4,9946.99,1.01
1,8423.88,1.19
5,8589.81,1.16
5,8278.36,1.21
5,8814.43,1.13
0,9536.59,1.05
0,10625.08,0.94
1,8878.85,1.13
2,8423.82,1.19
2,8619.66,1.16
0,9269.09,1.08
4,9157.46,1.09
1,9033.9,1.11
4,8446.28,1.18
4,8899.29,1.12
5,8891.6,1.12
2,9323.09,1.07
4,8440.45,1.18
3,10143.07,0.99
5,8839.33,1.13
3,9998.97,1.0
2,8656.84,1.16
0,9504.98,1.05
3,9489.63,1.05
1,8773.68,1.14
0,9184.2,1.09
3,9488.83,1.05
4,9127.56,1.1
5,9089.5,1.1
4,9035.57,1.11
5,8500.6,1.18
0,9955.76,1.0
4,9023.04,1.11
1,8609.26,1.16
0,9498.07,1.05
2,8518.18,1.17
5,8712.09,1.15
0,9230.9,1.08
5,8215.61,1.22
1,9112.61,1.1
3,10173.04,0.98
2,8762.51,1.14
5,9520.5,1.05
2,8887.48,1.13
0,9510.75,1.05
4,9033.94,1.11
0,11505.26,0.87
0,15688.7,0.64
2,9013.07,1.11
5,8332.58,1.2
4,8416.56,1.19
0,9876.33,1.01
2,9737.02,1.03
2,13090.67,0.76
1,10389.99,0.96
4,25863.56,0.39
1,8816.06,1.13
3,11927.94,0.84
5,20257.93,0.49
4,9134.72,1.09
2,8746.98,1.14
5,9165.64,1.09
2,8580.22,1.17
2,8413.39,1.19
4,8860.39,1.13
0,9275.36,1.08
3,9250.39,1.08
1,9230.85,1.08
3,10107.9,0.99
2,8921.23,1.12
